obs,page_num,survey_round,date,row,column,resident_transient,location,code,count,cafi_size_mm,family,genus,species,notes,obs_numeric,date_numeric,resident_transient_numeric,location_numeric,code_numeric,count_numeric,family_numeric,genus_numeric,species_numeric,notes_numeric
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHVI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,5.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,5.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,5.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHAT,1,5.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,transient,sand,HATR,1,10.0,,,,may have been previously observed,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,CHCI,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,1.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,4.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,coral,DAAR,1,3.0,,,,,,,,,,1.0,,,,
JC,7.0,1.0,2019-12-09,3,11,resident,sand,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,3.0,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,3.0,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,2.0,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,2.0,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,1.5,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,DAFL,,DAFL,1,1.5,,,,Resurvey before removals,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,STNI,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,9,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,8,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAAR,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,7,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,ACTR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHVI,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAFL,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAFL,1,2.5,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,CHA???,1,3.0,,,,"Can't read, need clarification",,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,PAMO,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,6,,,PAMO,1,2.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHCI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHCI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,4.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,9.0,1.0,2019-12-12,4,5,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
